사업장명,식당id,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,도로명우편번호,시도,시도_시군구,시군구,시도_시군구_읍면동,읍면동,시도코드,시군구코드,읍면동코드
오막한우막창,1131080767,한식,영업,제주특별자치도 제주시 연동 280-12번지,"제주특별자치도 제주시 도령로 132, 1층 (연동)",63118.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
제삼굽,1570775374,한식,영업,제주특별자치도 제주시 연동 261-57,"제주특별자치도 제주시 제원길 15, 1층 101호 (연동)",63129.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
명태골연동점,1187293688,식육(숯불구이),영업,제주특별자치도 제주시 연동 1513-7,제주특별자치도 제주시 연화중길 10 (연동),63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
안트래,32163404,한식,영업,제주특별자치도 제주시 연동 292-79번지,제주특별자치도 제주시 연동13길 16 (연동),63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
도랑도랑,38308658,한식,영업,제주특별자치도 제주시 연동 302-14번지,제주특별자치도 제주시 문송길 20 (연동),63122.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
개염지영말축,1252710598,일식,영업,제주특별자치도 제주시 연동 323-28번지,"제주특별자치도 제주시 연오로 68, 1층 (연동)",63121.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
딱한잔포차,1024922700,호프/통닭,영업,제주특별자치도 제주시 연동 272-43,제주특별자치도 제주시 연동9길 18 (연동),63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
탕궁훠궈,770727838,중국식,영업,제주특별자치도 제주시 연동 272-37,"제주특별자치도 제주시 은남2길 41, 1층 (연동)",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
냉동고,1574871277,기타,영업,제주특별자치도 제주시 연동 272-44번지,"제주특별자치도 제주시 신대로14길 46, 1층 (연동)",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
모살물2호점,1056433527,한식,영업,제주특별자치도 제주시 연동 291-90,"제주특별자치도 제주시 삼무로9길 24, 1층 (연동)",63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
까투리꼬치구이태양점,477750934,호프/통닭,영업,제주특별자치도 제주시 연동 291-72번지 101호(성두4로30),"제주특별자치도 제주시 신대로10길 22 (연동,101호(성두4로30))",63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
고씨회관,1447941383,호프/통닭,영업,제주특별자치도 제주시 연동 273-25 (1층),제주특별자치도 제주시 신대로14길 49 (연동),63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
칠십리,32163929,한식,영업,제주특별자치도 제주시 연동 260-5,제주특별자치도 제주시 신광로 8 (연동),63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
시골못난이투,1729420533,한식,영업,제주특별자치도 제주시 연동 283-52,"제주특별자치도 제주시 신대로16길 35, 1층 (연동)",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
차곡,1183253777,한식,영업,제주특별자치도 제주시 연동 311-46번지,제주특별자치도 제주시 문연로 5 (연동),63119.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
돈나무,1025111873,한식,영업,제주특별자치도 제주시 연동 265-2,제주특별자치도 제주시 신광로10길 3 (연동),63137.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
비비큐치킨앤비어삼무공원점,36652002,통닭(치킨),영업,제주특별자치도 제주시 연동 272-21,"제주특별자치도 제주시 삼무로 40, 2층 (연동)",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
털보산해,32163329,일식,영업,제주특별자치도 제주시 연동 283-21 원빌라102호(연중7로47),"제주특별자치도 제주시 은남4길 29 (연동,원빌라102호(연중7로47))",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
백세장수설렁탕,1916353923,한식,영업,제주특별자치도 제주시 연동 1495-5,"제주특별자치도 제주시 연화로1길 7, 1층 (연동)",63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
바오펑,37931568,중국식,영업,제주특별자치도 제주시 연동 1536,"제주특별자치도 제주시 과원로 51, 1층 (연동)",63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
춘천명동닭갈비연동점,32162778,통닭(치킨),영업,제주특별자치도 제주시 연동 283-2번지 (은남4로 24),"제주특별자치도 제주시 연동9길 25 (연동,(은남4로 24))",63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
알라운지,1156666785,식육(숯불구이),영업,제주특별자치도 제주시 연동 291-13,제주특별자치도 제주시 신대로10길 19 (연동),63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
쉐프의스시이야기,32590864,일식,영업,제주특별자치도 제주시 연동 261-9번지 (2층),제주특별자치도 제주시 신광로 36 (연동),63129.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
신제주보말칼국수제주본점,1815377666,한식,영업,제주특별자치도 제주시 연동 322-28 (1층),제주특별자치도 제주시 선덕로5길 19 (연동),63121.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
한라생돈,20373236,식육(숯불구이),영업,제주특별자치도 제주시 연동 1515-12,"제주특별자치도 제주시 연화중길 7, 1층 (연동)",63140.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
쉐프이야기,34555887,통닭(치킨),영업,제주특별자치도 제주시 연동 251-86,제주특별자치도 제주시 신광로4길 19 (연동),63129.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
둘이두리,1961303573,분식,영업,제주특별자치도 제주시 연동 284-73,"제주특별자치도 제주시 연동10길 7, 1층 (연동)",63133.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
간또,1668351100,호프/통닭,영업,제주특별자치도 제주시 연동 272-35번지,"제주특별자치도 제주시 연동7길 19, 1층 (연동)",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
연한돈,1747088967,한식,영업,제주특별자치도 제주시 연동 314-1번지,"제주특별자치도 제주시 선덕로 6, 1층 (연동)",63134.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
다도푸드,1128182120,한식,영업,제주특별자치도 제주시 연동 272-33 로얄쇼핑센타및오피스텔,"제주특별자치도 제주시 신대로12길 51, 지하2층 21호 (연동)",63124.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
제주흑돼지참숯구이,1530141027,한식,영업,제주특별자치도 제주시 연동 261-18,"제주특별자치도 제주시 신광로6길 2, 1층 (연동)",63129.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
신제주그랜드,16838383,일식,영업,제주특별자치도 제주시 연동 301-5,제주특별자치도 제주시 신대로 70 (연동),63125.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
옥화네포차,32590868,호프/통닭,영업,제주특별자치도 제주시 연동 274-10 (1층),제주특별자치도 제주시 신대로18길 56 (연동),63133.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
물동이,1800123845,호프/통닭,영업,제주특별자치도 제주시 연동 303-32,"제주특별자치도 제주시 신대로 123, 1층 (연동)",63122.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
한신포차제주연동점,1236387464,호프/통닭,영업,제주특별자치도 제주시 연동 273-37,제주특별자치도 제주시 신대로16길 49 (연동),63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
만객,36232377,정종/대포집/소주방,영업,제주특별자치도 제주시 연동 261-66번지,제주특별자치도 제주시 제원길 6 (연동),63129.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
정한토속삼계탕원조설렁탕,32160054,식육(숯불구이),영업,제주특별자치도 제주시 연동 294-46,제주특별자치도 제주시 신대로18길 16 (연동),63133.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
비밀의정원,17016461,호프/통닭,영업,제주특별자치도 제주시 연동 320-26번지,"제주특별자치도 제주시 연삼로 86, 1층 (연동)",63120.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
미미한식탁제주,1050582074,분식,영업,제주특별자치도 제주시 연동 1457,제주특별자치도 제주시 국기로 5 (연동),63139.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
토방속의장독대,1650501767,한식,영업,제주특별자치도 제주시 연동 283-4,제주특별자치도 제주시 신대로14길 33 (연동),63123.0,제주특별자치도,제주특별자치도 제주시,제주시,제주특별자치도 제주시 연동,연동,5000000000,5011000000,5011013700
