사업장명,도로명전체주소,상세영업상태명
씨유제주성산점,제주특별자치도 서귀포시 성산읍 일출로 18,영업
씨유서귀태신로점,"제주특별자치도 서귀포시 남원읍 태신로 1, 1층",영업
덴드리,제주특별자치도 서귀포시 성산읍 삼달로 28-1,영업
지에스25서귀송악산점,"제주특별자치도 서귀포시 대정읍 형제해안로 322-1, 지하1층",영업
예촌분식,"제주특별자치도 서귀포시 남원읍 중산간동로 7080, 1층",영업
커피스케치,"제주특별자치도 서귀포시 안덕면 사계남로216번길 24-32, 2층",영업
팜랩올레커피하우스,"제주특별자치도 서귀포시 중정로5번길 21, 1층 (서귀동)",영업
몽,"제주특별자치도 서귀포시 천제연로 183-1, 2층 (중문동)",영업
세븐일레븐성산일출점,"제주특별자치도 서귀포시 성산읍 일출로 284, 1층",영업
백향목전통차,"제주특별자치도 서귀포시 성산읍 온평서로 16-5, 1층",영업
씨유서귀포월드컵점,"제주특별자치도 서귀포시 명동로 19-1, CU 1층 (서귀동)",영업
모모토스트,"제주특별자치도 서귀포시 대정읍 신영로 132, 1층",영업
덮다&요남,"제주특별자치도 서귀포시 중앙로101번길 51, 1층 (서홍동)",영업
세븐일레븐서귀포엉또폭포점,"제주특별자치도 서귀포시 중산간서로 184, 1층 (강정동)",영업
레몬비막숙포구점,"제주특별자치도 서귀포시 막숙포로 40, 1층 (법환동)",영업
모커리카페,"제주특별자치도 서귀포시 칠십리로72번길 9, 2층 (서귀동)",영업
달콤한계단,"제주특별자치도 서귀포시 신서로 66, 지하1층 (강정동)",영업
오누이분식,"제주특별자치도 서귀포시 표선면 표선중앙로 68, 1층",영업
씨유서귀포비석거리점,"제주특별자치도 서귀포시 일주동로 8493, 1층 (토평동)",영업
카페느루,"제주특별자치도 서귀포시 일주동로 8104, 1층 (하효동)",영업
스타월드 라운지,"제주특별자치도 서귀포시 안덕면 녹차분재로 218, 제주항공우주박물관 1층",영업
더벤티동홍점,"제주특별자치도 서귀포시 동홍중앙로 70, 1층 (동홍동)",영업
씨유서귀포주공점,제주특별자치도 서귀포시 중앙로 198-11 (동홍동),영업
씨유서귀호근중앙점,"제주특별자치도 서귀포시 호근서호로 125, 호근코사마트 1층 (호근동)",영업
디얼(Dear),제주특별자치도 서귀포시 천지로 60 (서귀동),영업
와이에스와이에스(YSYS),"제주특별자치도 서귀포시 태평로 548-1, 2층 (동홍동)",영업
에프앤앰빈티지카페(F&M Vintage Cafe),제주특별자치도 서귀포시 표선면 토산강왓로 11,영업
벨라모르,"제주특별자치도 서귀포시 안덕면 녹차분재로 44-5, 103호",영업
하루엔샐러드,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 34,영업
제미(Jemi),제주특별자치도 서귀포시 효돈로 177 (하효동),영업
꼼비노,제주특별자치도 서귀포시 대정읍 신영로 78,영업
미카의달콤한작업실,제주특별자치도 서귀포시 안덕면 사계남로84번길 4,영업
서호,제주특별자치도 서귀포시 신서귀로76번길 6-12 (서호동),영업
라봉상회,제주특별자치도 서귀포시 쇠소깍로 100 (하효동),영업
씨유서귀사계중앙로점,제주특별자치도 서귀포시 안덕면 산방로 363-1,영업
스타벅스서귀포올레점,제주특별자치도 서귀포시 중정로 69 (서귀동),영업
고미커피,제주특별자치도 서귀포시 솜반천로46번길 21 (서홍동),영업
알로나농수산,제주특별자치도 서귀포시 색달중앙로 123 (색달동),영업
문피시카페,"제주특별자치도 서귀포시 대정읍 신영로 59, 2층",영업
윌버케이크(WILBER CAKE),제주특별자치도 서귀포시 홍중로 47 (서홍동),영업
눈내리는섬(A Snowy island),제주특별자치도 서귀포시 성산읍 서성일로1222번길 37-5,영업
어머니와보리밥,제주특별자치도 서귀포시 중앙로41번길 7 (서귀동),영업
카페느슨,제주특별자치도 서귀포시 중산간서로356번길 42 (도순동),영업
카페해피드리머스(Cafe Happydreamers),"제주특별자치도 서귀포시 안덕면 일주서로 2015, 2층",영업
서서김밥,제주특별자치도 서귀포시 대정읍 하모중앙로 79,영업
법환동커피,제주특별자치도 서귀포시 이어도로 910 (법환동),영업
강정동127,제주특별자치도 서귀포시 신서로102번길 10-1 (강정동),영업
베니스,제주특별자치도 서귀포시 동홍북로 74 (동홍동),영업
컴포즈커피서홍점,제주특별자치도 서귀포시 홍중로 47 (서홍동),영업
행운&빈센트,제주특별자치도 서귀포시 동문로 64 (서귀동),영업
에브리선데이커피(EVERYSUNDAY COFFEE)제주점,"제주특별자치도 서귀포시 남원읍 태위로360번길 201, 2층",영업
지기내,제주특별자치도 서귀포시 남원읍 태위로 659-1,영업
카페봄봄영어교육도시점,"제주특별자치도 서귀포시 대정읍 에듀시티로239번길 8, E동 135호",영업
제주하루빵,제주특별자치도 서귀포시 안덕면 사계남로84번길 4-28,영업
넙빌레스토리,제주특별자치도 서귀포시 남원읍 공천포로 153,영업
씨유서귀동홍교차로점,제주특별자치도 서귀포시 일주동로 8544 (동홍동),영업
배고팡(BAEGOPANG),제주특별자치도 서귀포시 표선면 번영로 3510,영업
세븐일레븐서귀포롯데호텔점,제주특별자치도 서귀포시 중문관광로72번길 35 (색달동),영업
카페저장고,제주특별자치도 서귀포시 표선면 원님로652번길 118,영업
씨유서귀신북로점,"제주특별자치도 서귀포시 신서로98번길 74, 지하1층 (서호동)",영업
시호스,"제주특별자치도 서귀포시 성산읍 일출로 246, 2층",영업
크라우드PC방동홍점,"제주특별자치도 서귀포시 동홍중앙로 52, 3층 (동홍동)",영업
영그램,"제주특별자치도 서귀포시 천제연로 273-22, B동 106호 (중문동, 중문 스마트타운)",영업
카페예리엘,제주특별자치도 서귀포시 남원읍 남위남성로 67,영업
카페포포(cafe PoPo),제주특별자치도 서귀포시 태평로 394 (서귀동),영업
오월공방카페,제주특별자치도 서귀포시 성산읍 환해장성로 581,영업
위미모녀분식,제주특별자치도 서귀포시 남원읍 태위로 257,영업
투썸플레이스제주남원농협하나로마트점,"제주특별자치도 서귀포시 남원읍 남조로 52, 1층",영업
쎄븐일레븐서귀포표선점,제주특별자치도 서귀포시 표선면 표선동서로 192,영업
모티프커피제주(MOTIF COFFEE JEJU),"제주특별자치도 서귀포시 대정읍 중산간서로 2278, 1층",영업
레몬뮤지엄(Lemon Museum),제주특별자치도 서귀포시 남원읍 하례로620번길 41,영업
한라찹쌀꽈배기,"제주특별자치도 서귀포시 성산읍 일주동로 4754, 1층 101호",영업
씨유제주남원의귀점,"제주특별자치도 서귀포시 남원읍 한신로 247-3, 1층",영업
만땅PC카페,"제주특별자치도 서귀포시 동홍남로 46, 2층 (동홍동)",영업
카페사계리,제주특별자치도 서귀포시 안덕면 사계로114번길 54-58,영업
율커피,"제주특별자치도 서귀포시 남원읍 태위로 507, 1층",영업
수복커피2호점,"제주특별자치도 서귀포시 중앙로101번길 1, 1층 (서홍동)",영업
봉김밥.토스트,"제주특별자치도 서귀포시 토평로50번길 45, 1층 (토평동)",영업
가배미,"제주특별자치도 서귀포시 동홍로 298, 1층 (동홍동)",영업
세븐카페,"제주특별자치도 서귀포시 대정읍 형제해안로 322-1, 2층",영업
쏭스핫도그중문점,제주특별자치도 서귀포시 이어도로 36-30 (중문동),영업
지에스25서귀홍중점,"제주특별자치도 서귀포시 홍중로 57, 1층 (서홍동)",영업
더캠프PC서귀포본점,"제주특별자치도 서귀포시 김정문화로41번길 5-2, 3층 301~304호 (법환동)",영업
카페달곰,"제주특별자치도 서귀포시 이중섭로 4, 1층 (서귀동)",영업
지에스중문마을점,"제주특별자치도 서귀포시 천제연로207번길 18, 1층 (중문동)",영업
카리스커피숍,"제주특별자치도 서귀포시 서호남로 65, 마이스이노원전시장 2층 203호 (서호동)",영업
카페오션브릭,제주특별자치도 서귀포시 안덕면 산방로 75-5,영업
카페록키,"제주특별자치도 서귀포시 일주동로 9117, 1층 (법환동)",영업
한다,"제주특별자치도 서귀포시 중앙로 113, 1층 102호 (서홍동)",영업
에그드랍서귀포중앙점,제주특별자치도 서귀포시 중앙로 72 (서귀동),영업
수커피(SooCoffee),"제주특별자치도 서귀포시 남원읍 남원회관로 70, 1층",영업
랜딩커피,"제주특별자치도 서귀포시 성산읍 신양로122번길 45-1, 1,2층",영업
카페더라이트,"제주특별자치도 서귀포시 성산읍 한도로 269, 1,2층",영업
지에스25서귀오거리점,"제주특별자치도 서귀포시 중정로91번길 46, GS25 (서귀동)",영업
요망진브릭,"제주특별자치도 서귀포시 안덕면 산방로 75-3, A동 1층",영업
제주흑돈만두강정점,제주특별자치도 서귀포시 이어도로 578-1 (강정동),영업
세븐일레븐태흥리점,"제주특별자치도 서귀포시 남원읍 일주동로 6793, 1층",영업
루페이퍼,제주특별자치도 서귀포시 대정읍 서삼중로 217,영업
청춘당꽈배기서부점,"제주특별자치도 서귀포시 안덕면 신화역사로 502, 1층",영업
세븐일레븐서귀포상예동점,제주특별자치도 서귀포시 일주서로 1229 (상예동),영업
초가인,제주특별자치도 서귀포시 표선면 중산간동로 4710-1,영업
씨유서귀에코지오빌점,"제주특별자치도 서귀포시 중앙로195번길 12, 1층 (서홍동)",영업
제주설심당동홍점,"제주특별자치도 서귀포시 문부로 2, 1층 (동홍동)",영업
제주커피,"제주특별자치도 서귀포시 성산읍 서성일로 913, 1층",영업
메가엠지씨커피제주동광육거리점,"제주특별자치도 서귀포시 안덕면 한창로 599, 1층",영업
더벤티서귀포오일시장점,제주특별자치도 서귀포시 중산간동로 7917 (동홍동),영업
세븐일레븐서귀포남원신례점,제주특별자치도 서귀포시 남원읍 신례동로 2,영업
롤스커피,제주특별자치도 서귀포시 안덕면 한창로 168,영업
컴포즈커피(COMPOSE COFFEE)토평점,제주특별자치도 서귀포시 중산간동로 7735 (토평동),영업
과일담중문점,"제주특별자치도 서귀포시 지세못로 29, 가동 110호 (하원동, 서진아파트)",영업
용우동논짓물점,제주특별자치도 서귀포시 논짓물로 15-10 (하예동),영업
씨유표선가시리점,제주특별자치도 서귀포시 표선면 녹산로 6,영업
제주담은제주선물가게,제주특별자치도 서귀포시 성산읍 섭지코지로25번길 116,영업
인더오조,"제주특별자치도 서귀포시 성산읍 해맞이해안로 2768, 나동",영업
씨유표선가마리점,"제주특별자치도 서귀포시 표선면 일주동로 6211, 1층",영업
나무아래,제주특별자치도 서귀포시 성산읍 한도로255번길 21,영업
배떡모슬포점,"제주특별자치도 서귀포시 대정읍 신영로36번길 69-6, 1층",영업
메가엠지씨커피제주표선점,제주특별자치도 서귀포시 표선면 표선동서로 252,영업
"코삿,서귀포",제주특별자치도 서귀포시 중앙로4번길 15-1 (서귀동),영업
바람코지머뭄센터신천다방,제주특별자치도 서귀포시 성산읍 신천서로 4,영업
까미에루루(Camille et LouLou),제주특별자치도 서귀포시 막동산로 11 (호근동),영업
씨유성산고성점,제주특별자치도 서귀포시 성산읍 서성일로1222번길 2,영업
루브린,제주특별자치도 서귀포시 남원읍 태위로360번길 46,영업
카페더모닝,"제주특별자치도 서귀포시 이어도로 684, 켄싱턴리조트 1층 (강정동)",영업
블루미270,"제주특별자치도 서귀포시 남원읍 한신로 268, 1층",영업
펠릭스,제주특별자치도 서귀포시 남성중로 2-11 (서홍동),영업
해브어싯,제주특별자치도 서귀포시 서호호근로 120 (호근동),영업
한빈이네분식,"제주특별자치도 서귀포시 표선면 번영로 3481, 1층",영업
서귀밤음식,"제주특별자치도 서귀포시 이어도로 826-23, C동 (강정동)",영업
루씨쏜갤러리스튜디오,"제주특별자치도 서귀포시 보목로64번길 138, 지1층 (보목동)",영업
달페이지,"제주특별자치도 서귀포시 색달로64번길 51, 1층 (색달동)",영업
씨유제주대정주공점,"제주특별자치도 서귀포시 대정읍 하모중앙로 6, 1층 101호 (서귀포대정휴먼시아)",영업
카페아오오,"제주특별자치도 서귀포시 성산읍 환해장성로 75, 1,2층",영업
카페홍리,"제주특별자치도 서귀포시 지장샘로182번길 149, 2층 (동홍동)",영업
느으린,"제주특별자치도 서귀포시 대정읍 삼통로 75, 2동 1층",영업
