사업장명,도로명전체주소,상세영업상태명
순정감자,제주특별자치도 제주시 서광로32길 27-5 (이도이동),영업
혼참치,"제주특별자치도 제주시 오복4길 3, 1~2층 (이도이동)",영업
남문숯불바베큐앤치킨신제주점,제주특별자치도 제주시 신대로20길 56 (연동),영업
돈사촌외도점,"제주특별자치도 제주시 우평로 283, 1층 (외도일동)",영업
우도흑돼지,"제주특별자치도 제주시 임항로 259, 102호 (건입동)",영업
국수데이,제주특별자치도 제주시 애월읍 하광로 38,영업
칭구야,제주특별자치도 제주시 서광로 238 (삼도일동),영업
풍전,"제주특별자치도 제주시 연동8길 30, 2층 (연동)",영업
부요,"제주특별자치도 제주시 중앙로 573 (아라일동,외1필지(인다로3))",영업
시영통닭용담점,제주특별자치도 제주시 용문로 160 (용담이동),영업
연삼다온,제주특별자치도 제주시 연삼로 397 (이도이동),영업
간이역삼도역점,"제주특별자치도 제주시 서광로13길 9 (삼도일동,(삼룡1로15))",영업
라온더마파크,제주특별자치도 제주시 한림읍 월림7길 155,영업
불닭공장도남점,제주특별자치도 제주시 독짓골2길 3 (도남동),영업
(유)아웃백스테이크하우스코리아제주점,"제주특별자치도 제주시 노형로 407 (노형동,, 6)",영업
호남,제주특별자치도 제주시 선반로 29 (화북일동),영업
모이세해장국무근성점,"제주특별자치도 제주시 북성로 45 (삼도이동,(북성로57))",영업
노형궁전,"제주특별자치도 제주시 원노형로 47 (노형동,대륭빌라101호(정동산2로33))",영업
부산진돼지국밥,"제주특별자치도 제주시 조천읍 신북로 174, 1층",영업
포차천국,제주특별자치도 제주시 광양14길 14 (이도이동),영업
원당봉해장국,"제주특별자치도 제주시 연삼로 993-4, 1층 (도련이동)",영업
미소담은소,제주특별자치도 제주시 도남로 8 (삼도일동),영업
제주다방,제주특별자치도 제주시 사장3길 35 (연동),영업
마시모,"제주특별자치도 제주시 신대로20길 56 (연동,(사장4로86))",영업
만리향,"제주특별자치도 제주시 천수로6길 7-1, 1층 (이도이동)",영업
숨비소리,제주특별자치도 제주시 서해안로 283 (도두이동),영업
쏜,제주특별자치도 제주시 원노형6길 18 (노형동),영업
더조은치킨,제주특별자치도 제주시 한경면 고산로 38-1,영업
삼의오름,제주특별자치도 제주시 516로 3013-16 (아라일동),영업
중식당,제주특별자치도 제주시 연동3길 14 (연동),영업
팔도수산,제주특별자치도 제주시 임항로 27 (건입동),영업
도두항흑돼지두루치기,"제주특별자치도 제주시 도두항서길 13, 1층 (도두일동)",영업
부가네얼큰이화북점,"제주특별자치도 제주시 진동로5길 20 (화북일동,(별도3로40))",영업
못동네,"제주특별자치도 제주시 복지로 84-3, 1층 (도남동)",영업
김여사,"제주특별자치도 제주시 진동로 13, 101호 (화북일동)",영업
제니의정원,"제주특별자치도 제주시 명주길 26-12, 1층 (연동)",영업
가야복집,"제주특별자치도 제주시 오복2길 35 (이도이동,(법원동로41))",영업
커피순,제주특별자치도 제주시 귀아랑길 22 (연동),영업
회달리다,"제주특별자치도 제주시 인다2길 12, 1층 (아라일동)",영업
유진이네회초밥,"제주특별자치도 제주시 삼무로 16, 2층 (연동)",영업
다담주,"제주특별자치도 제주시 아란8길 12, 1층 (아라일동)",영업
노가리앤비어,제주특별자치도 제주시 우정로11길 11 (외도일동),영업
스테이지하우스앤드로컬크랩,"제주특별자치도 제주시 구좌읍 해맞이해안로 2361, 1층",영업
로얄바,제주특별자치도 제주시 신대로14길 49 (연동),영업
헤이제주,"제주특별자치도 제주시 한림읍 한림로 347, 1층",영업
꽃진미,제주특별자치도 제주시 임항로 240 (건입동),영업
세인트,"제주특별자치도 제주시 고마로 145, 2층 (일도이동)",영업
제주통돼지바베큐,"제주특별자치도 제주시 월대3길 17, 1층 (외도이동)",영업
푸짐한돼지국밥,제주특별자치도 제주시 일주동로 263 (화북일동),영업
골든블루,"제주특별자치도 제주시 사장1길 43, 2층 (연동)",영업
수복강녕,"제주특별자치도 제주시 선덕로3길 40, 1층 (연동)",영업
자연몸국,제주특별자치도 제주시 중앙로 63-11 (이도일동),영업
알지,"제주특별자치도 제주시 중앙로 240, 2층 (이도이동)",영업
유창호횟집,"제주특별자치도 제주시 서사로 78, 1층 (삼도일동)",영업
문갤러리,"제주특별자치도 제주시 서광로29길 22-6, 1층 (이도일동)",영업
테라스탱고,"제주특별자치도 제주시 신대로 104, A동 1층 (연동)",영업
원플러스원,"제주특별자치도 제주시 신대로12길 51, 로얄쇼핑센타및오피스텔 지하2층 25~26호 (연동)",영업
원밀리언,"제주특별자치도 제주시 노연로 103, 2층 201호 (연동)",영업
비자해물파전칼국수,"제주특별자치도 제주시 구좌읍 비자림로 2328, 1층",영업
이가,"제주특별자치도 제주시 진군1길 17, 1층 (노형동)",영업
새벽해장국플랑,"제주특별자치도 제주시 서해안로 152, 1층 (도두일동)",영업
영건푸드,"제주특별자치도 제주시 서광로26길 11, 1층 (삼도일동)",영업
골목집,"제주특별자치도 제주시 조천읍 함덕8길 35-5, 1층",영업
봉성리북까페,"제주특별자치도 제주시 애월읍 봉성로2길 27, 1층",영업
행복한프랑스책방,"제주특별자치도 제주시 고산동산5길 31, 1층 102호 (이도이동, 진아트빌)",영업
수라간,"제주특별자치도 제주시 미리내길 199-6, 지하1층 (노형동)",영업
봉개해아름,"제주특별자치도 제주시 봉개대동6길 41, 1층 (봉개동)",영업
구좌지앵,"제주특별자치도 제주시 구좌읍 종달로1길 102, 1층",영업
제주귀더크,"제주특별자치도 제주시 한림읍 한림해안로 662, 1층",영업
미소푸드,"제주특별자치도 제주시 동광로 96, 동부빌딩 지하1층 (이도이동)",영업
루스트플레이스구남점,"제주특별자치도 제주시 도남로 199, 2층 (아라일동)",영업
찬미숯불갈비,"제주특별자치도 제주시 지석2길 13-4, 1층 (삼양이동)",영업
2도비어이도점,"제주특별자치도 제주시 신설로7길 25, 1층 (이도이동)",영업
골프존파크함덕메이저퀸,"제주특별자치도 제주시 조천읍 함덕18길 19, 3층",영업
선하다선,"제주특별자치도 제주시 조천읍 북선로 322-15, 제주다온 비동 1층",영업
선흘쉼터,"제주특별자치도 제주시 조천읍 선진길 82, 제6동 1층",영업
육회본가삼화점,"제주특별자치도 제주시 건주로4길 34, 에이플러스타워 1층 108호 (도련일동)",영업
한라산민물장어,"제주특별자치도 제주시 도남로 104, 1층 103호 (도남동, 백록아파트)",영업
노가리앤비어하귀점,"제주특별자치도 제주시 애월읍 하귀9길 56, 1층",영업
추동신제주점,"제주특별자치도 제주시 신대로12길 51, 로얄쇼핑센타및오피스텔 4층 21,22,23,24호 (연동)",영업
프랭크버거시청점,"제주특별자치도 제주시 광양14길 10, 1층 (이도이동)",영업
혁이네식당,"제주특별자치도 제주시 애월읍 광령남3길 9, 1층",영업
라마다바이윈덤제주더함덕호텔오팔,"제주특별자치도 제주시 조천읍 신북로 470, 제주 함덕 라마다호텔 1층",영업
옛날국수갤러리,"제주특별자치도 제주시 한경면 고산로 73, 1층",영업
시시한덮밥,"제주특별자치도 제주시 인다11길 13, 1층 (아라일동)",영업
너와의첫여행,"제주특별자치도 제주시 애월읍 장소로 16, 1층",영업
대패가1900제주노형점,"제주특별자치도 제주시 수덕7길 14, 1층 106호 (노형동, 대왕아파트)",영업
보원축산1번지,"제주특별자치도 제주시 오일장중길 73, 1층 (도두일동)",영업
스콜피온,"제주특별자치도 제주시 중앙로2길 19, 1층 (삼도이동)",영업
소인,"제주특별자치도 제주시 원노형8길 21, 1층 (노형동)",영업
섯가름한식,"제주특별자치도 제주시 한림읍 중산간서로 3923, 1층",영업
애월온기,"제주특별자치도 제주시 애월읍 애월로 11, 1층",영업
골프존준스크린,"제주특별자치도 제주시 한림읍 한림상로 142, 1층",영업
자연과사람들밀면제주시점,"제주특별자치도 제주시 오라로 136, 이상빌딩 1층 (오라일동)",영업
퐁낭조수식당,"제주특별자치도 제주시 한경면 낙수로 40, 1층",영업
오멍가멍휴게분식,"제주특별자치도 제주시 구좌읍 충렬로 2, 1층",영업
항아리조림,"제주특별자치도 제주시 구좌읍 세화3길 32, 1층",영업
풍정포차,제주특별자치도 제주시 오현길 85 (이도일동),영업
문스타,"제주특별자치도 제주시 구좌읍 해맞이해안로 486, 지하1층 비102호",영업
최정가네칼국수,"제주특별자치도 제주시 한림읍 한림로19길 6, 1층",영업
스페이스제로,"제주특별자치도 제주시 애월읍 천덕로 880-24, 에이동 3층",영업
강남스타일,"제주특별자치도 제주시 한림읍 한림해안로 144, 2층",영업
괸당집인제점,"제주특별자치도 제주시 고마로19길 8, 1층 (일도이동)",영업
비에이치씨탑동점,"제주특별자치도 제주시 중앙로 20, 천마타워 1층 102호 (삼도이동)",영업
쿠치나,"제주특별자치도 제주시 애월읍 애월로1길 8, 제주토비스콘도 지하1층",영업
와흘길따라,"제주특별자치도 제주시 조천읍 남조로 2324, 1층",영업
마루해물항아리,"제주특별자치도 제주시 애월읍 하가로 167-2, 2층",영업
한남동그집제주이도점,"제주특별자치도 제주시 중앙로 281, 남정빌딩 1층 (이도이동)",영업
돼지구이연구소본점,"제주특별자치도 제주시 신대로13길 19, 1층 (연동, 우리주택)",영업
한림보말칼국수,"제주특별자치도 제주시 한림읍 명랑남동길 42, 1층",영업
바람나들목,"제주특별자치도 제주시 우도면 우도로 297, 1층",영업
휘도명가제주인제본점,"제주특별자치도 제주시 고마로 143, 1층 (일도이동)",영업
하가리호프,"제주특별자치도 제주시 애월읍 고내로 46, 지하1층",영업
알바메,"제주특별자치도 제주시 조천읍 선교로 203, 1층",영업
슬로보트,"제주특별자치도 제주시 애월읍 하귀2길 46-16, 1~2층",영업
더머카,"제주특별자치도 제주시 일주동로 324, 1층 (삼양이동)",영업
맹이네,"제주특별자치도 제주시 중앙로 189, 1층 (이도일동)",영업
잔물결,"제주특별자치도 제주시 한림읍 금능길 58-1, 에이동 1층",영업
위드비키,"제주특별자치도 제주시 내도7길 33, 1층 (내도동)",영업
이야기별방,"제주특별자치도 제주시 구좌읍 해맞이해안로 2040, 지하1층",영업
백곱식당,"제주특별자치도 제주시 구좌읍 해맞이해안로 1402, 1층",영업
이가도담해장국,"제주특별자치도 제주시 애월읍 하귀동남4길 9-6, 1층",영업
이미롤카페,"제주특별자치도 제주시 고마로9길 20-1, 1층 (일도이동)",영업
까사데마마,"제주특별자치도 제주시 애월읍 중용길 24, 제2동",영업
애월호롱,"제주특별자치도 제주시 애월읍 고내로7길 37, 1층",영업
홍대감더덕토종닭,"제주특별자치도 제주시 구좌읍 비자림로 1772, 1층",영업
한끼정식뷔페,"제주특별자치도 제주시 중앙로 27-41, 1층 (건입동)",영업
콜로세움,"제주특별자치도 제주시 민오름길 14, 1~2층 (오라이동)",영업
교촌치킨아라점,"제주특별자치도 제주시 중앙로 596, 제1호 1층 (아라일동)",영업
임창정의모서리족발노형점,"제주특별자치도 제주시 원노형남1길 37, 1층 (노형동)",영업
연곱,"제주특별자치도 제주시 삼무로9길 35, 1층 (연동)",영업
조선제일국밥제주점,"제주특별자치도 제주시 봉개대동6길 45, 1층 (봉개동)",영업
불타는여고24시떡볶이삼화점,"제주특별자치도 제주시 화삼로1길 18, 1층 (화북일동)",영업
수지네밥상,"제주특별자치도 제주시 애월읍 일주서로 7040, 1층",영업
7스크린그늘집,"제주특별자치도 제주시 과원로 36, 지하1층 (연동)",영업
